username,rating,helpful,total,date,title,review
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","There is nothing "" wrong "" here ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",I do not feel emasculated by anything here .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","Women are not inferior , showing them as leading any situation is not denigrating to men , it""s just what happens sometimes ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",50 : 50 in terms of Incredibles films seems about right to me .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","When I had to be a stay at home Dad , I had to learn how to do it ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","And , some of that was funny ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","That""s all that is being shown here ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",Substitute Bob for a 40 - something childless anyone and the result would be the same .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","And there are plenty of points where Bob is clearly "" the man "" they are just more subtle ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",And he does work it out and gets to connect with his daughter because of it .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",Anyone who sees an agenda here is lost in their own insecurities .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",Which is the point the film makes I suppose . 2 .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",The swearing and drinking .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","It happens in life , we drink , we swear , the film is a PG , not a U. That""s parental guidance ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","Do a pre - screen , check out IMDB ,"
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","but , if you went to a non - animated PG , you""d expect this ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","So , it""s on you for not checking . 3 ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","Why moan about things that aren""t there ? If you go into any movie with a preconception of what it should be , you will always be disappointed ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","The fact that Underminer wasn""t explored ...... Does it matter ? Etc . Etc . 4 ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",My review of the film .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","Firstly , some of the animation and rendering in this film was breathtaking ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",I absolutely forgot I was watching an animation in points .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","The reflections from Underminer""s machine were sublime ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",Until characters more like Megamind than Incredibles turned up .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",But I soon got over that .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",The style was so good .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",So good that the setting was accepted totally .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","I didn""t matter that the technology pushed the period of the film ( much like the first ) ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","The story was good enough , the jokes were , in places laugh out loud funny"
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",and both me and my six year old were high fiving because we were enjoying it so much .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",Incredibles was in my top 5 .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",This is in my Top 3 .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","If I hadn""t seen 1 , then I can see how some of the characters are not built as well ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","But as it is a direct follow on in timeline terms , I can forgive this . Jack - Jack . Brilliant . Comedy gold ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",A superhero baby that has unknown abilities .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","How far can this go ? Turns out , it can go some very funny and conceptually brilliant places ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",The raccoon scene was superb .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",The new supers are a bit forced
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","but do add to the film and again , some of Void""s fight scenes are so imaginative . The villain ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","Ah yes , the villain ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","It wasn""t obvious , I thought it was the man first ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","Then as it became apparent it wasn""t him , the dark side of the real villain came out ."
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",Showing that Woman can be as villainous as men as well ( not supposed to be a good thing ) .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",I could go on for a lot longer .
gareth_neal,10,2,3,29 July 2018," I LOVED this film
","It""s one of Pixar""s greatest films and I LOVED it"
gareth_neal,10,2,3,29 July 2018," I LOVED this film
",and I Loved that my daughter saw it too .
gallae,7,2,3,20 July 2018," I Liked the film, but THE STROBING IS SEIZURE DANGEROUS!
","I""m so glad they finally made a sequel to the original ."
gallae,7,2,3,20 July 2018," I Liked the film, but THE STROBING IS SEIZURE DANGEROUS!
","It just starts at the end of the previous film ,"
gallae,7,2,3,20 July 2018," I Liked the film, but THE STROBING IS SEIZURE DANGEROUS!
",and continues the issues the same story line with the issue of being a superhero family where superheroes are banned .
gallae,7,2,3,20 July 2018," I Liked the film, but THE STROBING IS SEIZURE DANGEROUS!
",The plot is fairly straightforward and I was able to spot who the villain is about a quarter the way into the film .
gallae,7,2,3,20 July 2018," I Liked the film, but THE STROBING IS SEIZURE DANGEROUS!
","But for me , that was less important than the way in which the situation""s resolved ."
gallae,7,2,3,20 July 2018," I Liked the film, but THE STROBING IS SEIZURE DANGEROUS!
","I look forward to # 3 which I hope isn""t in 14 years time ."
gallae,7,2,3,20 July 2018," I Liked the film, but THE STROBING IS SEIZURE DANGEROUS!
","However , I had a major issue with certain scenes in the film that have STROBING ."
gallae,7,2,3,20 July 2018," I Liked the film, but THE STROBING IS SEIZURE DANGEROUS!
","I have a history of EPILEPSY when I was young ,"
gallae,7,2,3,20 July 2018," I Liked the film, but THE STROBING IS SEIZURE DANGEROUS!
","and the strobe filled sequences induced a huge amount of anxiety in me as I felt like a seizure was coming on ! The only way I could look at it was looking half away from the screen ,"
gallae,7,2,3,20 July 2018," I Liked the film, but THE STROBING IS SEIZURE DANGEROUS!
",and with my spectacles off .
gallae,7,2,3,20 July 2018," I Liked the film, but THE STROBING IS SEIZURE DANGEROUS!
",No warning about that at all .
gallae,7,2,3,20 July 2018," I Liked the film, but THE STROBING IS SEIZURE DANGEROUS!
",Did they not consider epilepsy ? !
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","It had been fourteen years since the first Disney / Pixar computer animated movie , a month or two before the official release critics were being very positive about this sequel , I was really looking forward seeing to it , directed by Brad Bird ( The Iron Giant , Ratatouille , Mission : Impossible - Ghost Protocol ) ."
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","Basically it picks right up where it left off , three months after defeating Syndrome , the Parr family : father / husband Bob aka Mr. Incredible ( Craig T. Nelson ) , mother / wife Helen aka Elastigirl ( Holly Hunter ) , son Dashiell "" Dash "" ( Huck Milner ) and daughter Violet ( Sarah Vowell ) work together , with fellow superhero Lucius Best / Frozone ( Samuel L. Jackson ) , to try"
jboothmillard,7,2,3,19 July 2018," Incredibles 2
",and stop The Underminer ( John Ratzenberger ) .
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","But as in the past , they only manage to cause more damage , meaning lawsuits ,"
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","and the reputation of superheroes in Metroville , since the legal ban of them , has not been improved ."
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","Then Bob and Helen meet superhero fan Winston Deavor ( Breaking Bad""s Bob Odenkirk ) , owner of telecommunications corporation DevTech , he and his genius inventor sister Evelyn ( Catherine Keener ) propose a series of publicity stunts to help regain public support and trust in Supers ."
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","Helen is chosen as the spearhead for this campaign , while the rest of the Parr family are given a new home ."
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","Bob is jealous of Helen getting superhero missions , while he has to be a stay - at - home dad , he is helping Dash with his complicated maths homework , Violet is mad at him after her crush Tony Rydinger ( Michael Bird ) had his memory erased by government agent Rick Dicker ( Jonathan Banks ) before a date they had arranged , and baby Jack - Jack is causing chaos with his multiple superpowers ."
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","While Bob gets super fashion designer Edna Mode ( Brad Bird ) to temporarily babysit Jack - Jack ,"
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","and he helps out his other two kids , Elastigirl is constantly confronted by Screenslaver , a mysterious supervillain who projects hypnotic images through television screens ."
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","It is later revealed that Evelyn is Screenslaver ,"
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","and has the power to control minds , including those of Supers , she plans to stop the government from ever changing the law of Supers existing in and serving society ."
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","Many Supers are captured and hypnotised to serve Evelyn ,"
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","but Violet , Dash , and Jack - Jack escape , and snapping their parents and Frozone out of the trance , they work together to stop a large plot publicity stunt that threatens the city ."
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","In the end , the city is saved ,"
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","and Evelyn is arrested for her crimes , and Supers around the world regain full legal status , but of course , the Parrs can not relax for long as another bad guy is being chased by the police ."
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","Also starring Sophia Bush as Karen / Voyd , Phil LaMarr as Krushauer and He - Lectrix , Paul Eiding as Gus Burns / Reflux , Isabella Rossellini as The Ambassador , Barry Bostwick as Mayor and Usher as Lucius Best""s valet ."
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","The voice actors all do their parts well , the animation is fantastic , the story is interesting , it is exciting in the right moments ,"
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","and it has some great laughs , the best and funniest scenes are with Jack - Jack , just about as enjoyable as the original , a terrific animated comedy adventure ."
jboothmillard,7,2,3,19 July 2018," Incredibles 2
","It was nominated the Oscar for Best Animated Feature Film , it was nominated the BAFTA for Best Animated Feature Film ,"
jboothmillard,7,2,3,19 July 2018," Incredibles 2
",and it was nominated the Golden Globe for Best Motion Picture - Animated . Very good !
lasttimeisaw,7,2,3,2 July 2018," there are no eye-popping new characters or spectacles to deaden the over-familiarity
","A 3D viewing of Pixar""s 12th feature film , INCREDIBLES 2 , an overdue sequel , 14 years after its 2004 blockbuster , a time even Bryan Singer""s much maligned reboot SUPERMAN RETURNS ( 2006 ) had yet to reach the silver screen , a very different picture from today""s glut of superhero consumption ."
lasttimeisaw,7,2,3,2 July 2018," there are no eye-popping new characters or spectacles to deaden the over-familiarity
","INCREDIBLES 2""s biggest challenge , save for treating its gaping generational shift with kid gloves ( viz , drawing on the nostalgia of Generation Y"
lasttimeisaw,7,2,3,2 July 2018," there are no eye-popping new characters or spectacles to deaden the over-familiarity
","and recruiting new kids who might have no inkling of its predecessor ) , comes to that daunting question , as an art - form , what animation could excel if its live - action counterpart can also achieve a similar if more captivating visual effects ? Especially when the storyboard is strictly human - based , on a general afterthought , nothing in this film seems to strictly require this treatment ( the most demanding parts might be Elastigirl and baby Jack - Jack""s psionic powers ) ,"
lasttimeisaw,7,2,3,2 July 2018," there are no eye-popping new characters or spectacles to deaden the over-familiarity
",and the answer to that question does not look rosy .
lasttimeisaw,7,2,3,2 July 2018," there are no eye-popping new characters or spectacles to deaden the over-familiarity
","With Brad Bird returning to preside over the project after his live - action sorties in MISSION : IMPOSSIBLE - GHOST PROTOCOL ( 2011 ) and TOMORROWLAND ( 2015 ) , INCREDIBLES 2 grandly carries Pixar""s torch in concocting a sagacious and innovative story - line out of the genre""s default family - friendly tenet , here , we have an appreciable role - swapping borne out of USA""s current climate""s gender study , Elastigirl becomes the breadwinner while Mr. Incredible takes a back seat in attending to their kids , indeed it is the latter part that registers most fun and laughter , a stay - at - home dad""s quagmire is brimful of hilarity and commiseration , tonally chimes in with its preceding short Domee Shi""s BAO , depicting a typical empty nest phenomenon from a mother""s angle , vamped up with an oriental touch ."
lasttimeisaw,7,2,3,2 July 2018," there are no eye-popping new characters or spectacles to deaden the over-familiarity
","What becomes problematic is the well - worn trope of saving the world from some evil intrigue , a very American clichÃ © Bird has no intention of steering away , although through the message from and the designation of its ostensible antagonist Screenslaver , the film manages to alert viewers of today""s pandemic inertia and non - action that partly can be chalked up to a pernicious passivity hugely influenced by notion of waiting for a superhero ,"
lasttimeisaw,7,2,3,2 July 2018," there are no eye-popping new characters or spectacles to deaden the over-familiarity
","and an attention span deformed by our screen - gazing mentation ,"
lasttimeisaw,7,2,3,2 July 2018," there are no eye-popping new characters or spectacles to deaden the over-familiarity
","but that sounds too adult - minded , hence , its lucid cogitation about superpowers expectedly and frustratingly gives way to a conventional , business - as - usual denouement , which overall , renders the picture a few notches below Pixar""s more esteemed titles ."
lasttimeisaw,7,2,3,2 July 2018," there are no eye-popping new characters or spectacles to deaden the over-familiarity
","Back to my initial question , the impact of its sleek strings of action set pieces ineluctably pales in comparison with the ones from its more visceral live - action cousins , as there are no eye - popping new characters or spectacles to deaden the over - familiarity ,"
lasttimeisaw,7,2,3,2 July 2018," there are no eye-popping new characters or spectacles to deaden the over-familiarity
","and admittedly , speaking from a personal perspective , the allure of animation and one""s own age have been in inverse proportion ever since one reaches adolescence , if only that could be the sole legit excuse for one""s mild disappointment of this case ."
frankozborn,7,2,3,24 June 2018," I expected more considering it took 14 YEARS to make
",I feel like the first Incredibles was meant for an older audience .
frankozborn,7,2,3,24 June 2018," I expected more considering it took 14 YEARS to make
","In Incredibles 2 , Disney made it more appealing to small children"
frankozborn,7,2,3,24 June 2018," I expected more considering it took 14 YEARS to make
","and added more sloppy characters , in order to sell more action figures and other items down the road ."
georginahizachavez,7,2,3,22 June 2018," Amazing soundtrack
","It was too long , the story could have been told in a shorter movie , it doesn""t mean I didn""t like it ,"
georginahizachavez,7,2,3,22 June 2018," Amazing soundtrack
",but somewhere in the middle of the movie I got bored .
georginahizachavez,7,2,3,22 June 2018," Amazing soundtrack
","Although the soundtrack was amazing and in the action parts I found myself sitting on the shore of myseat , biting my fingers by the intrigue and adrenaline that the music gave me ."
chen-15193,8,1,1,19 April 2020," family movie
","The typical Disney animation is very wonderful , the plot is very attractive ,"
chen-15193,8,1,1,19 April 2020," family movie
",and the special effects are also very good .
chen-15193,8,1,1,19 April 2020," family movie
","In some aspects , it also reflects some dilemmas in people""s real life , such as the difficulty of father taking children , people being brainwashed by the screen and so on ."
chen-15193,8,1,1,19 April 2020," family movie
","It""s really powerful to shoot this story for all ages ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",This film delivers in what it intends to do- entertain .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","For all the hype leading from our childhoods , the incredibles 2 gives us our super hero family facing obstacles both villains and their personal battles ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
","Similar to the previous plot , the incredibles 2 enhances the idea of normal civilians vs superheros ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
","In fact the movie starts off with just that , a normal boy who couldn""t believe his crush was the famous invisible girl on tv ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",He struggles to understand how he feels about this until ultimately succumbing to the memory erasure .
Yedee,8,1,1,15 April 2020," The sequel that delivered
",We start seeing our heroes off with a bang- facing the underminer villain .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","By failing to stop the destruction however , this leads to their quick notoriety for being a burden to society and not letting the police force do their due dilligence ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
","Constantly , this theme is enforced of the mythical heroes helping people in need while being held responsible for their actions ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",The bill to legalize super heroes is placed
Yedee,8,1,1,15 April 2020," The sequel that delivered
",and the objective of the movie .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","This works well by introducing new heroes , while upholding the roots of the original film ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",The good : The incredibles provides spotlight to FEMALE heroes .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","One of the rare movies that actually enforces women to fight their own battles , not be the damsel in distress ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
","Elastigirl being the figurehead of heroes is awesome , she isn""t just mr incredibles wife , she s independent , rational , intelligent and secure enough to fight her own battles just like she did before her husband ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
","Violet having the unique power of being invisible would make fights difficult for her ,"
Yedee,8,1,1,15 April 2020," The sequel that delivered
",but the producers do well in not showcasing this .
Yedee,8,1,1,15 April 2020," The sequel that delivered
",She shows strong initiative along with Dash to take matters into her own hands and save her family .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","She isn""t some moody teenager with a cliche teenage romance , she can dish it when she wants on top of that ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",Violet has great character development from the first movie that s just added on .
Yedee,8,1,1,15 April 2020," The sequel that delivered
",Scenes are amazing .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","The train chase - down with elastigirl on her motorcycle dodging fast roaming cars , her free crawling ( ala spiderman ) across the city , the building chasedown of screenslaver , the boat ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",They are all beautifully animated and different from on another .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","While the settings are different from the first movie and each other , each provides intense value and magnificence ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",The main message of family first over everything is once again enforced in this movie .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","Its a clear heart - felt message for everyone- young and old that no matter how different people may be from others , or even each other , love is binding and important ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",The characters do comes to grips with this not just through fighting villains
Yedee,8,1,1,15 April 2020," The sequel that delivered
",but ordinary activities like the growth of the children and Mr incredible playing the role of housewife .
Yedee,8,1,1,15 April 2020," The sequel that delivered
",The movie is hilarious around all characters .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","It isn""t just stupid funny , for a younger audience ,"
Yedee,8,1,1,15 April 2020," The sequel that delivered
",but comedy is centered around the characters for mistakes and misunderstandings which even we could relate to .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","The film doesn""t push this with longer scenes in a cringe like attempt to induce laughs , it times it perfectly well infused in this situation ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
","The bad - Being an action movie , some of the fights are subpar . Take MR ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",Inc for instance- his only fights come from either the beginning of the movie or the end .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","These aren""t truly satisfying fights either for the Father of the incredibles because he doesn""t truly succeed- he doesn""t get the miner"
Yedee,8,1,1,15 April 2020," The sequel that delivered
","and he doesn""t stop screenslaver ( his wife does ) ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",There should have been more fights featured for him being of the most important and arguable main character of the show .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","The climax is ruined not just for him ,"
Yedee,8,1,1,15 April 2020," The sequel that delivered
","but everyone as there isn""t a real menacing villain but a normal lady whose objective doesn""t even make sense ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
","( Outlawing heroes because her father died due to being unable to reach them isn""t really a heroes fault .... ? ) Villain aside , none of the heroes seem to be pushed to the brink of their effort aside from elastigirl who only seems to get the blunt force of this ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
","It doesn""t feel like a climax of a hit movie , just another day for the crew ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",Through the whole movie Mr Incredible .
Yedee,8,1,1,15 April 2020," The sequel that delivered
",Plays the house wife .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","I get it , destroying gender norms by having the husband doing the wives work , however MR INC is shown to be incompetent and lazy at times ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
","I think his character is somewhat butchered here because all he does is fail with Violet""s romance , unable to understand Dash""s basic math ,"
Yedee,8,1,1,15 April 2020," The sequel that delivered
",and not even dependable to look after a toddler child .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","I""m not sure if they were going for the dumb meat head look"
Yedee,8,1,1,15 April 2020," The sequel that delivered
","but that s all Mr. Incredible seems to give off , unlike the previous film ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",Dash is not a good character .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","I wish we could see more from him except the film only shows him being comedy relief , most of the time even just being plain annoying to the cast ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
","He doesn""t seem to grow at all except for the incredibile sequence of pushing a button ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",There should have been more fights for Dash or some sort of plot centered around him
Yedee,8,1,1,15 April 2020," The sequel that delivered
",but his character seems to be neglected throughout the movie .
Yedee,8,1,1,15 April 2020," The sequel that delivered
","In fact , his sole purpose of being comedy relief and the jester of the family seems to have gotten eclipsed by his younger brother ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
","The one in diapers .... Overall , the film is great , myopic for being entertaining and flashy ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
",There is critique here and there
Yedee,8,1,1,15 April 2020," The sequel that delivered
","but being a film more on children , I don""t think its fair to evaluate for things its not supposed to be ."
Yedee,8,1,1,15 April 2020," The sequel that delivered
","Unfortunately it doesn""t deserve a perfect rating because of it""s neglect on certain characters and a lackluster ending ."
dami3001,8,1,1,19 February 2020," A good action movie with comedy
","This movie is not the best of Pixar ,"
dami3001,8,1,1,19 February 2020," A good action movie with comedy
",but I really enjoyed it .
dami3001,8,1,1,19 February 2020," A good action movie with comedy
",It has many action scenes and good comedy moments .
dami3001,8,1,1,19 February 2020," A good action movie with comedy
",The story works as entertainment .
dami3001,8,1,1,19 February 2020," A good action movie with comedy
",It is a very good sequel .
srdoriocourt,6,1,1,9 February 2020," It's fun but nothing else
","I am one of the few people that hasn""t seen the first Incredibles ,"
srdoriocourt,6,1,1,9 February 2020," It's fun but nothing else
",but this movie is pretty enjoyable .
srdoriocourt,6,1,1,9 February 2020," It's fun but nothing else
",The problem is that it is only enjoyable .
srdoriocourt,6,1,1,9 February 2020," It's fun but nothing else
","It doesn""t try anything more than the bare minimum of a time waster for a few hours ."
srdoriocourt,6,1,1,9 February 2020," It's fun but nothing else
","It""s overall just a generic movie that if it didn""t have the Disney name , would be in the bargain bin ."
srdoriocourt,6,1,1,9 February 2020," It's fun but nothing else
",Films ( especially pixar and other big companies ) should strive to put more effort in rather than this bag of ok .
srdoriocourt,6,1,1,9 February 2020," It's fun but nothing else
","Movies like this don""t inspire or challenge anything ."
srdoriocourt,6,1,1,9 February 2020," It's fun but nothing else
","It""s not really a turn off your brain movie either , it""s just fluff ."
jackfranciskane-95582,10,1,1,4 February 2020," Really fun movie
",A difficult task to take on the loved reputation of the first film .
jackfranciskane-95582,10,1,1,4 February 2020," Really fun movie
",But this whole heartedly recreated the same essence
jackfranciskane-95582,10,1,1,4 February 2020," Really fun movie
",and feel of the first .
jackfranciskane-95582,10,1,1,4 February 2020," Really fun movie
","Classically funny , enjoyable for any ageLove it"
angiedisa,10,1,1,2 February 2020," This is everything I needed.
",Such a great way to start the sequel .
angiedisa,10,1,1,2 February 2020," This is everything I needed.
",I have seen it probably about 30 times
angiedisa,10,1,1,2 February 2020," This is everything I needed.
","and I can""t get over it ."
angiedisa,10,1,1,2 February 2020," This is everything I needed.
","Kids love it , adults love it ."
angiedisa,10,1,1,2 February 2020," This is everything I needed.
","Soundtrack it""s amazing ."
Drago1995,6,1,1,26 December 2019," It's good but I hate feminist stuff being pushed down my throat
",This movie is an alright sequel
Drago1995,6,1,1,26 December 2019," It's good but I hate feminist stuff being pushed down my throat
","but it just keeps pushing this feminist sjw stuff down our throats when whe know well that Disney doesn""t really care about social justice the only thing they see is the dollar signs this is just to please audiences"
christiangrumiro,10,1,1,18 December 2019," By now, the Incredibles are my second family.
",It was initially strange to see my favorite characters in an other adventure .
christiangrumiro,10,1,1,18 December 2019," By now, the Incredibles are my second family.
",But then I realized that this film is as good as its predecessor in its own incredible way .
christiangrumiro,10,1,1,18 December 2019," By now, the Incredibles are my second family.
","The story is solid as the first one ; I feel like I spend more time with the characters in the familiar context ,"
christiangrumiro,10,1,1,18 December 2019," By now, the Incredibles are my second family.
","and that""s amazing ; the animation is the best I""ve ever seen ; the world and the music become more colorful and bigger ."
christiangrumiro,10,1,1,18 December 2019," By now, the Incredibles are my second family.
",I love this movie and as the first one it has a special place in my heart .
christiangrumiro,10,1,1,18 December 2019," By now, the Incredibles are my second family.
","So ... I CAN""T WAIT FOR INCREDIBLES 3 !"
jmcintosh-48550,10,1,1,11 December 2019," Incredible
",Incredibles 2 was a well anticipated film for children as much as it was for adults .
jmcintosh-48550,10,1,1,11 December 2019," Incredible
",Many people wanted to see this film because they saw the first one when they were younger .
jmcintosh-48550,10,1,1,11 December 2019," Incredible
",Looking at this film in a deeper way you can see that this film is much cleaner
jmcintosh-48550,10,1,1,11 December 2019," Incredible
",and all the visuals are perfect wen compared to the first film which was also really well done .
jmcintosh-48550,10,1,1,11 December 2019," Incredible
",This film starts right where the first one left off in a smooth transition to set the stage for the film .
jmcintosh-48550,10,1,1,11 December 2019," Incredible
","This film has comedy , action , love , and awesomeness ."
jmcintosh-48550,10,1,1,11 December 2019," Incredible
","Being an animated film about superheros , nothing is out of the question when it comes to what you will see on screen ."
jmcintosh-48550,10,1,1,11 December 2019," Incredible
",The soundtrack and sound design is perfect
jmcintosh-48550,10,1,1,11 December 2019," Incredible
",and helps control what the audience is experience as well as intensify the action on screen .
jmcintosh-48550,10,1,1,11 December 2019," Incredible
",This film follows a standard Hollywood narrative
jmcintosh-48550,10,1,1,11 December 2019," Incredible
",but has a couple tricks to make the plot interesting .
jmcintosh-48550,10,1,1,11 December 2019," Incredible
",Overall I highly recommend this film to anyone because it deserves a watch
mrnajafi-22368,6,1,1,6 August 2019," Horrible voice for Elastigirl
","Every detail of any movie counts and as far as the voices for characters go , they are not good ."
mrnajafi-22368,6,1,1,6 August 2019," Horrible voice for Elastigirl
","It""s true that they used original actors of The Incredibles ( 2004 )"
mrnajafi-22368,6,1,1,6 August 2019," Horrible voice for Elastigirl
","but voice of Holly Hunter was awful and it sounded like a 60 + years old woman and it didn""t match the character ( elastigirl ) ."
Sam_Youno,6,1,1,2 July 2019," A big step down from the first film, but still good---except for one unfathomable giveaway.
","Thoroughly enjoyable , with ( no surprise ) astonishing animation , including a few sequences that manage to surpass the original ."
Sam_Youno,6,1,1,2 July 2019," A big step down from the first film, but still good---except for one unfathomable giveaway.
","The increased focus on the Parr family""s dynamics is handled with humour and restraint ,"
Sam_Youno,6,1,1,2 July 2019," A big step down from the first film, but still good---except for one unfathomable giveaway.
","and works far better than I""d feared ."
Sam_Youno,6,1,1,2 July 2019," A big step down from the first film, but still good---except for one unfathomable giveaway.
","Jack - Jack is a complete delight , as of course is Edna Mode ;"
Sam_Youno,6,1,1,2 July 2019," A big step down from the first film, but still good---except for one unfathomable giveaway.
","and Craig T. Nelson , Holly Hunter and Samuel L. Jackson manage to bring even more nuance to their characters --- which were pretty damn good the first time round . But . . . ."
Sam_Youno,6,1,1,2 July 2019," A big step down from the first film, but still good---except for one unfathomable giveaway.
","The plot , compared with Incredibles # 1 , seemed sprawling ."
Sam_Youno,6,1,1,2 July 2019," A big step down from the first film, but still good---except for one unfathomable giveaway.
","Not ridiculously complex ,"
Sam_Youno,6,1,1,2 July 2019," A big step down from the first film, but still good---except for one unfathomable giveaway.
","but it lacked the original""s laser intensity and clarity ."
Sam_Youno,6,1,1,2 July 2019," A big step down from the first film, but still good---except for one unfathomable giveaway.
","Still , my main disappointment came early on , when we are told who the villain is , before any hint that there even IS a mastermind villain ."
