movie_title,title,review,rating,helpful,total,date
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan," Just don't call it the best comedy of all-time
","Borat is funny. But to say it's one of the best comedy of our time or even of the last few years is just over the top. And I just don't buy the argument that this is a great movie because of the social commentary it makes. Please! We learn nothing that we didn't already know about the extent of the bigotry of some or the stupidity of others. But again, Borat is funny. Put your brain in neutral and just enjoy. Don't get influence by the fact that you could be the victim of the guy's antics. The movie is slightly above average, but you've got to be in the mood to see it. Seen in Toronto, at the Fox Cinema, on January 20th, 2007.78/100 (**½)",7,0,3,27 January 2007
Requiem for a Dream," Very disturbing
","What about this movie? It's excellent! Doesn't happen to often that a movie disturbs you like this one. Ellen Burstyn's role is capital to the success of the movie, it shows us that addictions are not confine to young persons dealing with drug or alcohol. Burstyn and Leto both give a five stars performance, so as Jennifer Connelly. I remember her from her first movie, Once Upon a Time in America, back in 1984, where she was playing the beautiful Deborah. Back then, she was 13, I was 12, and I was in love with her! Her performance in Requiem for a Dream is, without a doubt, one of the best I've seen lately.An true eye opener.9 out of 10.",9,0,0,1 April 2001
Meet the Parents," Good
","For me that movie was some sort of repeat of «There's Something About Mary». If you liked that one, you'll probably like this one too. A lot of laughs and good acting by De Niro and Stiller. I'm not sure I would want to watch it a second time though. Maybe that's the difference between «Meet the Parents» and «There's Something About Mary».7 out of 10.",7,0,1,29 March 2001
12 Angry Men," What a great film this is
","Everybody should see this movie. I first saw it in my 12th grade law class (that was more than 10 years ago) and I just finished watch it again. Fantastic! I think it truly shows us what a great debate can do to the understanding of a case. It's justice at its best. We all have prejudices that we must try to put away when making a decision like these men have to make. Why not try to apply this decision making system in our daily life. Maybe then, we would live in a better world.You can feel the tension in that room. First of all, almost all of the action is in the jury room. It's also almost in real time, so you can follow exactly what happen in the hour and half that the men spend in that room. Another thing, it's the hottest day of the summer and the fan isn't working until almost at the end. I find also interesting that these men, at the end of the movie, know a lot about each other, but they don't even know each other's name. That's why jury #8 asks jury # 7 his name when exiting the court building at the end.Truly a classic to be watch by everybody.Out of 100, I gave it 89. (That's one of my 25 best movies ever seen)",10,0,1,14 April 2001
Billy Elliot," Loved it!
","This movie was very enjoyable to watch. It was moving, touching and funny. The acting was good and Jamie Bell (Billy) and Gary Lewis (his father) both gave top notch performances. It's good to see a movie like that once in a while.Out of 100, I gave it 86.",9,0,0,13 April 2001
Spice World," For the fans only
","You must be a fan of the Spice Girls to enjoy that one. There's actually no real story and without the music, there would be nothing. I would agree with some that there should be more songs in the movie. This movie will grow old pretty face. In 10 years when the Girls will probably be long gone from the music scene, there will small or no interest at all in watching this one.6 out of 10.",6,1,3,2 April 2001
Chicken Run," Excellent!
","This animated movie was funny, intelligent and beautifully done. I was just enchanted by the story and by the way it was tell. I was also quite fascinated by the influence the movie had on some kids. Some of them literally stop eating chicken after viewing this movie. The animal rights activists must be cheering for this movie!8 out of 10.",8,0,0,10 April 2001
Children of Heaven," Another great film from Iran
","This is just one of the many excellent movies that came out of Iran in recent years. Again the story is simple but poignant. Again the amateur actors do a wonderful job in their role. This is truly a movie that's enjoyable from beginning to end.Out of 100, I gave it 89.",9,9,11,16 April 2001
The Terminator," Kind of dated today, but still entertaining
","It's easy to figure that T1 wasn't make with the same kind of budget than T2. The futuristic scenes at the beginning looks pretty cheesy! There's some scenes that makes you say: oh! come on! Like when Sarah is running faster than a truck. Or the little love affair that grows bigger even though there's a killing machine going after them. And of course the police sirens when everything's finish. In how many movies have we seen that.But still, The Terminator is a good movie. Arnold is very good, even though I can't say the same for Linda Hamilton and Michael Biehn. The Terminator is not a classic, but it's entertaining nevertheless. Even though I preferred T2, T1 is deeper (even with all the flaws that the movie contains).Seen at home, in Toronto, on January 28th, 2005.78/100 (**½)",7,0,1,29 January 2005
Hotel Rwanda," An important movie
","Everybody should see this movie and even more our leaders. And they should feel ashame that they didn't act when the genocide was going on in 1994. And 10 years later, it's sad to say that lessons haven't been learned, even if a lot of good words have been said. Just look at what's going on in Darfur.Contrary to most people, I don't think Don Cheadle gave an Oscar winning performance. It's sometimes uneven. But Sophie Okonedo was just great. As for Nick Nolte, it was hard for me to really like him, because I was just thinking of General Roméo Dallaire, the true hero who was leading the incapacitated U.N. team. But forget about the acting, the story is too important to pay too much attention to performances. It's a heart wrenching film, with some rays of hope. There's some very moving scenes like the one where all the foreigners are leaving the hotel by bus.SEE IT! What more can I say? Seen at the Varsity, in Toronto, on January 15th, 2004.86/100 (***½)",9,1,1,16 January 2005
