movie_title,title,review,rating,helpful,total,date
Hereditary," what is this?
","It's not a movie i guess, complete mess, wanna waste your time like me? watch it",1,6,11,27 December 2018
Annihilation," Only for those who loves any kind of Sci-fi
","It's so boring, that i slept -_-. Don't waste your time if you don't like sci-fi movies that much, that you'll eat anything the movie gives :)",1,0,3,4 August 2018
