movie_title,title,review,rating,helpful,total,date
The Avengers," One Of Marvel's Best !!!
","Watched The Avengers Starring Chris Evans(Push) as Steve Rogers/Captain America, Robert Downey(Sherlock Holmes) as Tony Stark/Iron Man, Chris Hemsworth(Star Trek) as Thor, Mark Ruffalo(Shutter Island)as Bruce Banner/The Hulk, Scarlett Johansson (The Prestige) as Natasha Romanoff/Black Widow , Jeremy Renner(The Hurt Locker) as Clint Barton, The Lovely Cobie Smulders(How I Met Your Mother) as Agent Hill ,Clark Gregg(Iron Man)as Agent Phil Coulson , Tom Hiddleston(War Horse) as Loki and Samuel L. Jackson(Star Wars) as Nick Fury. one of the most memorable films from the Opening Of The film and to the credits,The film is laced with high octane action,a bit comedy and some very intuitive drama. this is marvel best due to the fact that all the actors play up to there parts and no just one of them steals the show it is brilliant also amazing Direction from Joss Whedon(Serenity) costume design from Alexandra Byrne(The Phantom Of The Opera) & Amazing Score from Alan Silvestri(Back To The Future) this film has stood the test of time even with films film will always be One the best from Marvel. 10/10",10,4,7,5 September 2014
National Treasure: Book of Secrets," A Fun Historical Treasure Hunt Film
","Watched National Treasure:Book Of Secrets Featuring Nicolas Cage(Face/Off) as Ben Gates, Justin Bartha(Failure To Launch) as Riley Poole , Diane Kruger(Troy) as Abigail Chase, Jon Voigt(Mission:Impossible) as Patrick Gates , Oscar Winner Helen Mirren(The Queen) as Emily Appleton-Gates , Ed Harris(A History Of Violence) as Mitch Wilkinson, Bruce Greenwood(Thirteen Days) as The President,Ty Burrell(Dawn Of The Dead) as Connor, Albert Hall(Malcolm X) as Nichols and Harvey Keitel(Reservoir Dogs) as Sadusky. I personally Think This is better Than the first also Love our Characters returning to the hunt to clear Help Ben Clear The Gates family name as they search for Cibola also love the humor as well a bit cheesy though but still good and Interesting alternate US history in some regard . Amazing Costume Design from Judianna Makovsky(Seabiscuit ),Cinematography By Amir Mokri( Lord Of War) and John Schwartzman(Pearl Harbor), Screenplay By Marrianne Wibberley(The Shaggy Dog) & Cormac Wibberley(Charlies Angels Full Throttle ) , Music By Trevor Rabin(The Guardian) and Direction by Jon Turteltaub(Cool Runnings) A Fun Historical Treasure Hunt Film 7/10",7,0,0,31 July 2017
Blade Runner 2049," Great Sequel But The Ending Is Not As Exciting as The Original
","Watched Blade Runner 2049 With Harrison Ford(Star Wars:The Force Awakens) as Rick Deckard , Ryan Gosling(La La Land) as Officer K, Edward James Olmos(Battlestar Galactica) as Gaff, Robin Wright(Wonder Woman) as Lieutenant Joshi , Ana De Armas(War Dogs) as Joi, ,Sylvia Hoeks(The Best Offer ) as Luv, Mackenzie Davis(The Martian) as Mariette, Dave Bautista(Guardians Of The Galaxy Vol.2) as Sapper Morton and Oscar Winner Jared Leto(Suicide Squad) as Niander Wallace.The Film is Great Sequel we get introduced To The New Character of K who is a Replicant working for LAPD also really enjoyed the characters of Joi,Mariette and Luv also as Opposed to Batty Niander Wallace was Big Bad Business Villain though Luv was his Instrument and Tool great performance from Hoeks also Ana De Armas did Phenomenal in her Blockbuster debut as Joi one the best Love Interests also The Return Harrison Ford as Rick Deckard was awesome also he is a Replicant a Nexus 7 Model and seems to have run away after the End of The First Film also some Easter Eggs make this Connected to the Alien/Aliens/Prometheus/Alien: Covenant Universe Once again Villeneuve did it again as in Sicario and Arrival his Slow Burn Approach & Deakins deliver and Deakins Surpassing Jordan Croneneweth Though the Ending isn't as Exciting as The Original it makes up for it and Solid Character Development .Fantastic Producing By Ridley Scott(Alien:Covenant),Cinematography By Roger Deakins(Skyfall) Production Design By Dennis Gassner(Spectre) ,Amazing Writing By Hampton Fancher ,Direction By Denis Villeneuve(Arrival), Fantastic Costume design from Renee April(Sicario) and Amazing Score from Hans Zimmer(Dunkirk) Great Sequel But The Ending Is Not As Exciting as The Original 8/10",8,1,6,9 October 2017
The Hunger Games: Mockingjay - Part 1," An Amazing Setup for The Finale
","Watched The Hunger Games Catching Featuring the lovely Jennifer Lawrence(X-Men Days Of Future Past) as Katniss Everdeen , Josh Hutcherson(Journey 2:The Mysterious Island) as Peeta Mellark , Liam Hemsworth(Empire State) as Gale Hathworne, Elizabeth Banks( The Lego Movie) as Effie Trinket, Woody Harrelson(Out Of The Furnace) as Haymitch Abernathy, Natalie Dormer(Game Of Thrones) as Cressida, Stanley Tucci(Captain America:The First Avenger) Caesar Fickerman, Jena Malone(Sucker Punch) as Johanna Mason, The Late Phillip Seymour- Hoffman(Mission : Impossible III ) as Plutarch Heavensbee, Jeffrey Wright(Source Code) as Betee Latier,Willow Shields(Beyond The Blockboard) as Primrose Everdeen, Paula Malcomson(Battlestar Galactica) as Mrs.Everdeen ,Sam Claflin(Snow White and The Huntsman) as Finnick Odair,Julianne Moore(The Lost World:Jurassic Park) as Madame President Alma Coin Of The Mockinjay Rebellion and Donald Sutherland(Pride & Prejudice) as President Coriolanus Snow Of The Totalitarian Captial the Series Main Villain. This film Only Setup to The Main Event but it is great a lot of Emotional depth after the events of Catching a lot of answered Question but now it get serious for The people who oppose the Captial its a battle of wits Capital Propaganda vs Mockingjay Propaganda This film is a roller coaster of Emotions and its intense looking forward to Mockingjay Part 2Great costume Design By Kurt and Bart (Dallas Buyers Club) , Production Design By Phillip Messina(Oceans 11) , Score By James Newton Howard(The Dark Knight), Screenplay By Danny Strong(The Butler) and Peter Craig(The Town) and Direction Francis Lawrence(I Am Legend) An Amazing Setup for The Finale 10/10",10,6,27,4 December 2014
Black Swan," A Fantastic Psychological Thriller with Swan Lake
","Watched Black Swan one of my favorite Psychological Thriller Films Featured an Amazing Performance from a Stellar Lead by Oscar Winner and Beautiful Natalie Portman(Closer) as Nina Sayers, Also Featuring Vincent Cassel(Eastern Promises) as Thomas Leroy, Mila Kunis(Date Night) as Lily,Barbara Hershey(Insidious) as Erica Sayers,Winona Ryder (Girl,Interrupted) as Beth MacIntyre,Sebastian Stan(Once Upon A Time) as Andrew Also Featuring Benjamin Millepied(the Nutcracker) as David Moreau. Portman gives her Best Performance thanks to a brilliant psychological storytelling this is not your ordinary ballet story its filled with twist and turns also Portman & Kunis are both Sexy in it also it is very mind blowing amazing Music by Clint Mansell(The Fountain),Cinematography by Matthew Libatique(Requiem For A Dream), Costumes by Amy Westcott(Entourage) and Direction By Darren Aronofsky(The Wrestler) A Fantastic Psychological Thriller With Swan Lake 9/10",9,1,3,12 October 2014
Men in Black 3," A Clever Time Travel Movie of MIB Best In The Series
","Watched Men In Black III with Will Smith(Independence Day) as Agent J ,Tommy Lee Jones(No Country For Old Men) and Josh Brolin(The Goonies) as Agent K , Emma Thompson(Harry Potter And The Deathly Hallows Part 2) and Alice Eve(The Raven) As Agent O , Michael Stuhlbarg(Hugo) as Griffin, Bill Hader(Hot Rod) as Andy Warhol, and Jermaine Clement(Dinner For Schmucks) as Boris The Animal.The Men In Black Threequel was brilliant combing Time Travel also we get to know Agent J's backstory as well also Brolin did incredible as Young Agent K also Boris The Animal was great Villain much better than the Sequel A Clever Time Time Travel Movie of MIB Best In The Series looking forward to its Spinoff Men In Black International.Great Costume Design By Mary E.Vogt(Dune)and Score By Danny Elfman(Mars Attacks!), Cinematography by Bill Pope(The Matrix) and Direction by Barry Sonnenfeld(Wild Wild West) A Clever Time Travel Movie of MIB Best In The Series 9/10",9,1,2,22 March 2019
Sherlock Holmes: A Game of Shadows," The Best Screen Adaption of Sherlock Holmes
","Watched Sherlock Holmes: A Game Of Shadows Starring Robert Downey Jr.(Iron Man) as Sherlock Holmes , Jude Law(Sky Captain) as Dr. John Watson, The Stunning Rachel McAdams(The Notebook) as Irene Adler , Eddie Marsan (Mission : Impossible III) as Inspector Lestrade, Noomi Rapace(The Girl With Dragon Tattoo) as Madame Simza Heron, Keilly Reilly(Pride & Prejudice) as Mary Watson, Stephen Fry(V For Vendetta) as Mycroft Holmes and Jared Harris(Extraordinary Measures)as Prof.James Moriarty .I really enjoyed the first Sherlock Holmes but it was lacking a villain Strong is good actor but he is by no means the ultimate baddie; which Harris's Moriarty proved to be more than a Match for RDJ's Holmes which it was a Game Of Shadows the film was brilliant in that aspect moves and counter moves it was a giant giant chess game played on a global scale. Amazing Music By Hans Zimmer(Inception),Cinematography By Phillip Rousselot(Larry Crowne), Costume design By Jenny Beavan(Amazing Grace) and Direction By Guy Ritchie(RockNRolla) Truly The Best Screen Adaption of Sherlock Holmes 9/10",9,1,3,13 October 2014
The Incredible Hulk," The Definitive Hulk Movie
","Watched The Incredible With Oscar Nominee Edward Norton(Fight Club) as Bruce Banner/Hulk . Also Starred William Hurt (Vantage Point) as General Ross the hunter of the hulk . also the Lovely Liv Tyler(Lord Of The Rings ) as Betty Ross. Also Featuring Ty Burrell(National Treasure:Book Of Secrets) as Dr. Leonard Samson.Tim Blake Nelson(Oh Brother Were Art Thou?) as Samuel Sterns a mad Scientist who wants to unlock the hulk .Also Starring Tim Roth(Reservoir Dogs) as Maj. Emil Blonsky a skilled Solider but is Power Hungry . The Film was Brilliant featuring A Great cast consistent Plot an exciting visuals truly Underrated in The Marvel Cinematic . A great Origin Story Edward Norton is the best hulk yet also the theme of Man vs Monster plays into here Should banner suppress the hulk or the hulk a part of him that is good also amazing fight sequences at the end Brilliant writing by Zack Penn(X-Men The Last Stand), Great Musical Score By Craig Armstrong(Moulin Rogue!) and Direction By Louis Leterrier(Transporter) one of the best Superhero Movies 8/10",8,3,4,27 September 2014
Miracle," Best Hockey Movie ever
","Watched Miracle with Kurt Russell(The Thing) as Herb Brooks, Patricia Clarkson(The Green Mile) as Patti Brooks, Noah Emmerich(Thee Truman Show) as Craig Patrick, Patrick O'Brien Demsey as Mike Eurozone, Michael Mantenuto as Jack O'Callhan, Nathan West as Rob McClanahan, Joseph Cure as Mike Ramsey And Eddie Cahill(Friends ) as Jim Craig.I Really Enjoyed The Film I think its the best hockey movie ever also Kurt Russell commands this film yes it may be cliche but it was great seeing what is usually done in football films in the rink also loved Herb brooks taking the I in a team game.I loved it was an underdog story on Ice Hockey is my 2nd support also happy this was Symbol of Hope as well I wasn't even born in 1980 but id imagines with US beating the USSR it was Hopeful.Great Music By Mark Isham(Hardball), Cinematography By Dan Stoloff(Game Day) , Direction By Gavin O'Connor(Tumbleweeds) Best Hockey Movie ever 9/10",9,0,0,8 June 2020
Mission: Impossible III," Not Abrams Best But Still Good
","Watched Mission : Impossible III with Tom Cruise(Live.Die.Repeat:Edge Of Tomorrow) as Ethan Hunt, Billy Crudup(Almost Famous) as John Musgrave ,Simon Pegg(Shaun Of The Dead) as Benjii Dunn,Ving Rhames(Dawn Of The Dead) as Luther Stickel ,Michelle Monaghan(The Bourne Supremacy) as Julia, Keri Russell(Alias) as Lindsey Farris ,Jonathan Rhys-Meyers(Match Point) as Declan, Maggie Q(Switch)as Zhen Lei, Laurence Fishburne(The Matrix ) as Theodore Brassell, and Phillip Seymour- Hoffman(Cold Mountain) as Owen Davian . I Really Enjoyed The Film to be honest but it seem to personal also I didn't feel the threat of The Rabbits Foot also it seemed to personal bit I did enjoy the action as well the performances and great set pieces this was an OK for Mr.Abrams, .Great Music By Michael Giacchino(The Incredibles), Cinematography By Dan Mindel(G.I. Jane) , Costume Design By Coleen Atwood(Sleepy Hollow) and Direction By J.J. Abrams(Lost) Not Abrams Best But Still Good 7/10",7,1,1,28 October 2015
Star Wars: Episode I - The Phantom Menace," My Favorite Movie of All time- A Great Opening Of The Prequels
","Watched my favorite Movie of All time Star Wars:The Phantom Menace which in My opinion is not only the greatest Sci-Fi Movie of All Time But also The Greatest Movie of All time. The Cast Was Stellar With Ewan McGregor(Trainspotting) as Obi-Wan Kenobi, Liam Neeson(Schindlers List) as Qui-Gon Jinn , the lovely Natalie Portman(Leon The Professional) as Padme Amidala, ,Jake Llyod(Jingle All The Way) as Young Anakin Skywalker,Ahmed Best(Instant Zoom) as Jar Jar Binks,Samuel L. Jackson(Pulp Fiction) as Mace Windu ,Ray Park(Mortal Kombat:Annilation) as Darth Maul , Brian Blessed(One We Were Warriors) as Boss Nass, Silas Carson(Fever Pitch) as Nute Gunray/Ki-Adi-Mundi, Andy Secombe(Peak Practice) as Watto, Pernilla August(Gossip) as Shmi Skywalker, Keira Knightley(Bend It Like Beckham) as Sabe ,Frank Oz(The Muppet Movie) as Master Yoda and Ian McDarimid(Sleepy Hallow) as Chancellor Palpatine/Darth Sidious. The The Film is the best out o the Star Wars Saga with The High Octane Political Underpinnings with a brilliant Story and fantastic visuals and the best Lightsaber fight Between Obi- Wan Kenobi, Qui- Gon Jinn & Darth Maul in The Epic Duel Of Fates , Amazing Cinematography By David Tattersall(The Green Mile),Production Design By Gavin Bocquet(Kafka) and Special Effects By Dennis Muren(T2 Judgement Day) ,Amazing Direction from The King of Star Wars Himself George Lucas(American Graffiti ), Fantastic Costume design from Trisha Biggar(Young Indiana Jones ) and Amazing Score from John Williams(Jurassic Park) definitely one of my favorite movies ever 10/10",10,2,6,28 November 2015
Sucker Punch," A Tribute to All Genres !!!
","So I Concluded My Snyder Bash with Sucker Punch Feautring an All Female Cast Polar Opposite Of Snyders All 300 Male Cast. This Featured Emily Browning(The Host) as Baby Doll, Vanessa Hudgens(Beastly) as Blondie, Abbie Cornish(RoboCop) as Sweet Pea, Jamie Chung(Premium Rush) as Amber and My Favorite Out of The Bunch Jenna Malone(The Hunger Games:Catching Fire) also Frequent Snyder Collabrator Carla Gugino(Sin City) as Madame Gorski and The Main Villain Oscar Issac(Robin Hood) as Blue and Guest Appearances by Jon Hamm(Mad Men) as High Roller and Scott Glenn(Secritariat) as Wiseman, I Really Like This Movie because each sequence was a Tribute to each Genre is Nerd Culture Japanese/Anime,Steampunk,Medieval/Fantasy and My Favorite Science Fiction also I really Enjoyed The Lesson it taught on Bad times don't last forever also once Again Amazing Direction By Zack Snyder(Man Of Steel) & Costume Design By Michael Wilkinson(Man Of Steel) and Score By Tyler Bates(Conan The Barbarian) Also This Gets Me Excited For Snyders Next Film Man Of Steel ! :D 7/10",7,2,4,27 November 2013
3:10 to Yuma," Best Western Movie ever !!!
","Watched 3:10 To Yuma Starring Christian Bale(Batman Begins) as Dan Evans A Struggling Arizona Rancher, Logan Lermen(Percy Jackson And The Lightning Thief) as William Evans, Alan Tudyk(Serenity) as Doc Potter , Peter Fonda (Easy Rider) as Byran McElroy, Dallas Roberts(Walk The Line) as Grayson Butterfield, Ben Foster(Pandorum) as Charlie Prince and Russell Crowe(Gladiator).Westerns are not my top favorite movie genre but this was brilliant . Even Though Opens very quietly it picks up the pace also as soon as Ben wade is on way to contention for the 3:10 To Yuma it amps up into a battle of wits also it was interesting to see the Dynamic between Evans and Wade both are struggling in a sense also interesting to see Wade trying to find the Weaknesses in his Morally Sound Armor. 
This One My Favorite Westerns next to Dances With Wolves. Amazing Score from Marco Beltrami(Hellboy), Costume Design from Arianne Phlillips(Identity) and Direction By James Mangold(Cop Land) An Amazing Western . 10/10",10,0,0,12 October 2014
The Expendables 2," A Fun But Standard Action Flick with 80's Action Heroes
","Watched The Expendables 2 Feauturing Sylvester Stallone(Rambo) as Barney Ross ,Jason Statham(The Transporter) as Lee Christmas ,Jet Li(Hero) as Ying Yang , Dolph Lundgren(Universal Soldier) as Gunner, Chuck Norris(Walker:Texas Ranger) as Gunner ,Terry Crews(Training Day) as Hale Caeser , Randy Couture(Red Belt) as Toll Road , Liam Hemsworth(The Hunger Games ) as Billy The Kid , Jean-Claude Van Damme(Double Impact ) As Jean Villain,Bruce Willis(Die Hard ) as Church,Yu Nan(Wind Blast) as Maggie Chan, Scott Adkins(The Bourne Ulitmatum) as Hector and Arnold Schwartznegger(Terminator 2:Judgement Day) as Trench Mauser. I enjoyed This Action flick it was cool seeing the Action Heroes of 80's Get Together also Glad to see More Trench The story was pretty Standard Revenge flick other than that it was fun .Fantastic Cinematography by Shelley Johnson(Captain America:The First Avenger), Production Design By Paul Cross(Babylon A.D. ) Costume Design By Lizz Wolf(Nemesis) , Amazing Score from Brian Tyler(Battle:LA) and Direction By Simon West(The Mechanic) A Fun But Standard Action Flick with 80's Action Heroes 7/10",7,0,0,8 November 2017
Skyfall," Best Bond Movie of All Time
","Watched Skyfall Starring Daniel Craig(Cowboys & Aliens) as James Bond/007, Dame Judi Dench(Pride and Prejudice) as M Bond's Boss , Ralph Fiennes(Harry Potter series) as Gareth Mallory ,Ben Winshaw(Bright Star) as Q Bond's Armorer an Assistant, Rory Kinnear(Quantum Of Solace) as Bill Tanner, Berenice Marlohe(Hit Man) as Sévérine my 2nd favorite Bond Girl. Naomie Harris(Pirates Of The Caribbean) as Eve,Albert Finney(Amazing Grace) as Kincade and Javier Bardem(No Country For Old Men) as Raoul Silva The films Main Villain.What I like about the film is Bond has lost step and he is rusty but when push comes to shove he is comes back stronger also it showed that MI6 is not untouchable also the film is high octane thriller and it shows also amazing Production design from Dennis Gassner(Waterworld), Costumes Design by Jany Temime(Children Of Men),Cinematography by Roger Deakins(The Reader),Score By Thomas Newman(Serenity) and Direction from Sam Mendes(Revolutionary Road) The Best Bond Movie of all time 8/10",8,0,6,29 September 2014
The Hangover," The best Comedy set In Vegas
","Watched The Hangover With Bradley Cooper (Yes Man) as Phil ,Ed Helms(The Office) as Stu, Zach Galifinakis(Reno 911) as Alan ,Justin Bartha(National Treasure) as Doug, Heather Graham(Boogie Nights) as Jade,Terry Sasha Barrese(Roommates) as Jade ,Jeffrey Tambor(Hellboy II:The Golden Army) as Sid also Starring Ken Jeong(Role Models) as Mr.Chow. The Film lives Up to Hype its Halrious and crazy really enjoyed The Jokes They land and its funny also incredible Chemistry around the board . Amazing Costume Design By Louise Migenbach(X2), Cinematography By Lawrence Sher(Garden State),Musical Score By Christophe Beck(Charlie Bartleet ) and Direction By Todd Phillips(Starsky & Hutch) The best Comedy set In Vegas 9/10",9,1,2,20 May 2017
Detroit," A Great Film Showing Both Sides Of 1967 Riots All Lives Matter
","Watched Detroit With John Boyega(Star Wars:The Force Awakens,The Circle) as Security Guard Melvin Dismukes . Also Starring Will Poulter(The Revenant) as Phillip Krauss, Jacob Latimore(Sleight) as Fred Temple, Jason Mitchell(Straight Outta Compton) as Carl Cooper, Hannah Murray(Game Of Thrones) as Julie Ann .Jack Reynor(MacBeth) as Demens, John Kransinski(13 Hours) as Attorney Auerbach, Chris Chalk(12 Years A Slave) as Officer Frank, Anthony Mackie(Captain America:Civil War) as Greene, Laz Alonso(Person Of Interest) as John Conyers Jr.The Film was enlightening How some corrupt Police Officers can be regardless also how they violated humiliated everyone Including innocent Blacks and Women at the Hotel Algiers in the infamous 1967 Riots and how some of the simplest things can be just Misunderstood by the Law also 1967 Riots was Wrong Everyone was Wrong Some of The Black Rioters and Some of The Detroit Police Department but aside from Boyega Gave an Oscar Worthy Performance, Also Poulter deserves an Oscar Nomination for a Playing Character as Bad As Ramsey Bolton in alsoMurray had a great screen Debut Im seeing this at the 90th Academy taking home several Awards as well Potentially another Best Picture Win For Kathryn Bigelow A Great Film Showing Both Sides of 1967 Riots my Only Issue was it dragged a bit near the End All Lives Matter .Costume Design By Francine Jamison-Tanchuck(The Birth Of A Nation),Cinematography By Barry Ackroyd(The Hurt Locker) .Screenplay By Mark Boal(In The Valley Of Elah) and Direction By Kathryn Bigelow(Zero Dark Thirty) A Great Film Showing Both Sides Of 1967 Riots 9/10",9,12,31,6 August 2017
John Wick," A Comicbook-Like Movie Not Based On Any Comicbook
","Watched John Wick with Kenau Reeves(47 Ronin)as John Wick ,Michael Nyqvist(Mission :Impossible- Ghost Protocol) as Viggo Tarasov, Alfie Allen(Game Of Thrones) as Iosef Tarasov,Adrianne Palicki(G.I. Joe: Retaliation) as Ms.Perkins, Bridget Moynahan(Battle Los Angeles) as Helen Wick, Dean Winters(30 Rock) as Avi, Ian McShane(Hercules) as Winston, John Leguizamo(Ride Along) as Aurelio, Willem Dafoe(Out Of The Furnace) as Marcus.I really enjoyed its semi Original and Film Anaylst Robert Meyer Burnett pointed out it was very comic book like I though Kenau Reeves This Has to be One Of His best Roles since The Matrix .Amazing Music By Tyler Bates(Guardians Of The Galaxy),Cinematography By Jonathan Sela(Law Abiding Citizen), Costume design By Luca Mosca(Paranoia) and Direction By Chad Stahelski(Point Break) A Comicbook-Like Movie Not Based On Any Comicbook 8/10",8,1,3,23 February 2017
Gravity," One Of The Best Science Fiction Films with a Real world Edge
","Watched Gravity with The Lovely Sandra Bullock(The Blindside) as Dr.Ryan Stone, George Clooney(Oceans 11) Matt Kolwalski and Ed Harris(Apollo 13) as Mission Control ,The Film was Brilliant The SFX were awesome it felt like you were actually in Space also definitely Enjoyed Cuarons Long shots also great performance by Bullock also amazing Story on Survival. Fantastic Costume design By Jany Temime(Harry Potter and The Deathly Hallows) ,Cinematography By Emmanuel Lubezki(Tree Of Life),Production Design By Andy Nicholson(The Mummy), Score By Steven Price(The Worlds End) and Direction by Alfonso Cuaron(Children Of Men) One Of The Best Science Fiction Films with a Real world Edge 10/10",10,2,4,20 May 2015
Lone Survivor," A Pretty Accurate War Movie
","Watched Lone Survivor Featuring an Amazing Performance By Oscar Nominee Mark Wahlberg(The Fighter) as Marcus Luttrell . Also Featuring Taylor Kitsch(Savages)as Michael P. Murphy, Emile Hirsch(The Motel Life) as Danny Dietz ,Ben Foster(3:10 To Yuma) as Matthew Axelson and Eric Bana(Closed Circuit) as Erik S. Kristensen The film was amazing but Sad also Understanding what went during the War On Iraq also War is not glamorous also many tough calls have to made which I love how the film conveyed also really enjoyed the performances from all the cast as well and loved how this movie honored our troops. Amazing Music By Steve Jablonsky(Gangster Squad),Cinematography By Tobias Schlissler(The Fifth Estate), Costume design By Amy Stofsky(Prime Suspect) and Direction By Peter Berg(Battleship ) A Pretty Accurate War Movie 10/10",10,1,3,17 July 2016
