movie_title,title,review,rating,helpful,total,date
The Avengers," Was not impressed
","They Should of made this movie longer, felt like it was rushed. Enjoyed the second avengers movie better.",10,0,0,22 December 2019
The Avengers," It was a start
",Like how they did the hulk in this movie he kicked ass,10,0,2,7 February 2020
Iron Man 3," Worse than the part 2
",Worse movie out of the trilogy 3 stars under iron man 2,5,2,3,24 December 2019
Iron Man 3," It's ok but not great
",This is not bad but not as good as part 2 or part 1,5,0,0,22 December 2019
Iron Man 2," Not as good as the first one
",This movie is pretty much garbage but the beginning scenes were ok,8,0,1,24 December 2019
Happy Gilmore," Better than billy Madison
",This is one of Adam sandlers classic comedy movies,10,2,3,2 January 2020
X-Men Origins: Wolverine," Well it's better than x men 3
",Still sucked but it was not that bad like the first movie,9,1,3,27 December 2019
Home Alone," Very classic
",It's won of the best classic Christmas movies of all time,10,1,3,22 December 2019
Thor: Ragnarok," Thank good best Thor movie yet
",This is better than the last two Thor movies it was very funny,10,3,9,24 December 2019
Spider-Man: Homecoming," One of marvels worst spider man movies
",Better than black panther but still I thought is movie was going to be better,6,1,3,24 December 2019
Megamind," It was really bad
",This has to suck more than shrek screw you dreamworks,1,0,15,22 December 2019
Captain America: The Winter Soldier," One star under the first one but still very good
",Not nearly as good as first avenger but still very funny scenes,9,0,2,24 December 2019
Ant-Man," It was good
",My favorite part was when falcon showed up in the middle of the movie,10,0,0,2 February 2020
Captain America: The First Avenger," Best captain America movie ever
",I was not expecting to not like this but no this is very good,10,0,0,24 December 2019
Captain America: Civil War," Better than I expected
",This is really good I even like it when ant man turns into a giant,10,1,4,24 December 2019
Avengers: Endgame," Why did they change the hulk
",This movie was so bad they had to screw up on the hulk worse than infinity war,5,5,9,24 December 2019
Toy Story 4," Not as good as 3 but still a great movie
",Not as good as 3 but better than 2 this is got got to be my second favourite movie,9,0,0,22 December 2019
Avengers: Infinity War," Better than the first
",This movie is better than the first I like the part when thanos and the hulk fight in the beginning,10,1,1,24 December 2019
X-Men: The Last Stand," The worst movie out of the trilogy
",Ruins the trilogy it sucked more than the first one,8,0,0,27 December 2019
X-Men: Apocalypse," better than I thought
",It had to be better than the last two best of all x men movies,10,0,0,19 January 2020
Avengers: Age of Ultron," Better than the first
",It wasn't rushed like the first one the movie was excellent,10,0,0,22 December 2019
Toy Story," Better than the second
",Classic and 1 point ahead of the 3rd one great movie,9,0,0,27 December 2019
Toy Story 2," It sucks
",This is not the movie I want to watch I don't recommend watching toy story 2,2,0,4,22 December 2019
Home Alone 2: Lost in New York," Better than the first one
",It was on of the best Christmas movies I have seen before,10,1,6,22 December 2019
Thor," Well it was not bad but I would say it's trash
",This was good but not great it was boring and not very funny,7,1,5,24 December 2019
X-Men: First Class," A better X MEN movie
",I liked This one a lot better than the original with Wolverine,10,1,1,19 January 2020
The Wolverine," Why would this take place in Japan
",Worst plot ever just garbage like the previous two,Null,1,4,27 December 2019
Black Panther," Worst marvel movie ever
",This is garbage I was so bored that I wanted to leave the theatre,5,3,4,24 December 2019
Iron Man," Best MCU movie ever
",This was one of MCU classic iron man movies I even like it better than the other two,10,0,1,24 December 2019
Toy Story 3," Better than the last two
",It's a really good movie to watch especially on weekends,10,0,0,22 December 2019
X2: X-Men United," Better than the first
",I was expecting a lot worse for this movie better than the 3rd one,8,0,0,27 December 2019
Thor: The Dark World," Not my cup of tea
",This movie sucked like the first one if not more worst Thor movie ever,5,0,1,24 December 2019
