movie_title,title,review,rating,helpful,total,date
Blade Runner 2049," All the best memories are yours...
","Here's The Lowedown on 'Blade Runner 2049' (R - Theatrical - US)...Things were simpler back then!!!Genre: Sci-Fi/Future
My Score: 7.5Cast=9 Acting=8 Plot=7 Ending=7 Story=8
CGI=10 intense=7 Pace=4 Tech=7 Future=8Thirty years have passed and a new Blade Runner is retiring past replicants. When he stumbles onto a monumental discovery, he seeks out the original Blade Runner to help solve the mystery.'Pain reminds you the joy you felt was real.' Other than the movie being 2 hours and 44 minutes...I liked it a lot!! It reminded me of the original film and brought some new elements I enjoyed as well. Some thought that Ryan Gosling was unemotional in his role, but that worked really well for me. You have to be ready for a marathon with some drag points, but IMO this is worth seeing for sure!! You'll find out when you watch that all the best memories are yours.",8,0,2,30 January 2018
The Expendables 2," Get ready for an Explosion Coma!!
","Here's the Lowedown on 'The Expendables 2' (An Action Theatrical review)...LOVED IT!!Genre: 8.5 Movie: 7What's it about? Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.What did I think? This was an action junkie's dream come true! I remember in the 80's and 90's when I wanted all the great action stars to do a movie together (Norris, Willis, Stallone, Van Damme, er...Arnold). I thought the first one was better, but this one was Van Damme-tastic!! Full of one-liners to bring back the memories of old, and full of enough action to put you into an explosion coma.",8,1,5,2 September 2012
It," There are two places you can be in this word...
","Here's The Lowedown on 'It' (R - 2017- US)...It was real for Georgie!!!
 
Genre: Horror/Paranormal
My Score: 7.8
 
Cast=5 Acting=7 Plot=10 Ending=7 Story=9
Scare=8 Jump=7 F/X=8 Creep=9 Reboot=8
 
After recent cases of disappearing local kids in the town of Derry, a group of kids in the summer of 1989 encounter a shape-shifting demonic entity that preys on their fears.
 
'There are two places you can be in this world...you can be out here like us...or you can be in there like them.' I don't think I want to be the sheep or the butcher...I'll just be the guy that buys the sweater. I liked this reboot a lot!! Although I did give it a lower total score than the original, there were a lot of things I enjoyed a lot more here. The only thing was that Tim Curry is the only real Pennywise...no one will ever change that for me. But there was a lot to love with this one...it's very much worth a watch!!",8,0,0,31 January 2018
Hereditary," Let it sink in...
","Oct 12A-Z Horror Movie of the Day...'Hereditary' (R - 2018 - US)...Let it sink in!!Sub-Genre: Paranormal/Ghost
My Score: 7.8Cast=7 Acting=9 Plot=5 Ending=7 Story=10
Scare=7 Jump=7 F/X=9 Creep=9 Twist=8After the family matriarch passes away, a grieving family is haunted by tragic and disturbing occurrences, and begin to unravel dark secrets.'I never wanted to be your mother.' Not the words you'd like to hear from mommy, but no family is perfect...this one especially. It honestly has a feel similar to 'It Follows'...slow and methodical at the start and then after a huge jump moment it gets really weird. By the end so many things are happening at once and there is so much symbolism that my brain locked. After I let it sink in...long after the movie was over...I really liked it!",8,1,3,19 October 2018
Rocketman," Real love's hard to come by...
","Here's The Lowedown on 'Rocketman' (R - 2019 - Blu)Genre: Drama/Musical
My Score: 8.1Cast=7 Acting=8 Plot=9 Ending=6 Story=10
Interest=7 Script=10 Filming=8 Pace=6 Music=10A musical fantasy about the fantastical human story of Elton John's breakthrough years.'Real love's hard to come by...so you find a way to cope without it.' Ok so I wanted 'Bohemian Rhapsody' and I got 'The Greatest Showman'...you need to be ready for that coming in. I can't stand musicals, but I enjoyed this...probably because it was good to at least get some kind of view of Elton John. Exaggerated or not, this is well worth a look. I am not sorry I bought it on Steelbook.",8,1,1,2 April 2020
A Star Is Born," In the sha-la-low...it's worth a watch.
","Here's The Lowedown on 'A Star is Born' (R - 201 - DVD)...I don't sing my own songs.Genre: Drama/Music
My Score: 7.7Cast=9 Acting=7 Plot=8 Ending=6 Story=8
Interest=6 Script=10 Filming=8 Music=8 Romance=7A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.'I think if we had a better band name we might have made it.' Anyone notice that Bradley Cooper was acting like Sam Elliott and Lada Gaga was caught in a bad romance...I just had to say it. I got caught in the hype of this being a great movie. It was good and there were parts I loved...but there were parts I didn't like as well. I had to turn it off about halfway through and finish it later. If you're in the sha-la-low, the sha-la-la-la-lala-low...bring tissues and give this a look.",8,0,0,23 November 2019
Wind River," It's about survival and surrender...
","Here's The Lowedown on 'Wind River' (R - 2017 - US)...It's about survival and surrender!!!Genre: Thriller/Crime
My Score: 7.7Cast=8 Acting=10 Plot=7 Ending=10 Story=8
Intense=8 Pace=5 Script=8 Crime=7 Twist=6A veteran tracker with the Fish and Wildlife Service finds the body of a native American girl in the snow. They call in the F.B.I. and he assists the agent to solve the case.'This isn't the land of waiting for back up. This is the land of you're on your own.' Stop me if you heard this one...Hawkeye and Scarlet Witch walk in the snow. I really liked this...great acting and an ending that rivaled 'The Departed' made this a great watch. There were some pace issues...especially at the beginning, but this character development kept me intrigued when the movie dragged. Have you ever been so mad you want to fight the world? Fight the feeling instead...check this movie out!!",8,0,1,23 December 2017
Train to Busan," I'll take you to mom, no matter what!!
","Here's The Lowedown on 'Train to Busan' (NR - 2016 - Korea)...I'll take you to mom no matter what!!Genre: Horror/ZombieMy Score: 8.1Cast=4 Acting=9 Plot=8 Ending=10 Story=9 Scare=9 Jump=7 F/X=8 Zombie=10 Gore=7A father and daughter are boarding the fast train from Seoul to Busan. During their journey the apocalypse begins, and most of the population becomes flesh eating zombies. While the train is shooting towards Busan, the passenger's fight for their lives against the zombies and each other.'You only think about yourself...that's why mommy left.' What an amazing zombie movie!! Think if they crammed all 7 seasons of The Walking Dead into a train...and a 2 hour movie. The Infected zombie effects were great...the way they moved and reacted was pretty unique. This movie is definitely in my top 20 zombie movies of all time!! You'll want to turn the lights out to sneak past the undead as well as to watch the movie...I really liked it.",8,1,2,25 May 2017
Rogue One: A Star Wars Story," Be careful not to choke on your aspirations, General!!
","Here's The Lowedown on 'Rogue One' (PG-13 - 2016 - US)...Be careful not to choke on your aspirations, General!!Genre: Sci-Fi/SpaceMy Score: 7.7Cast=8 Acting=9 Plot=7 Ending=7 Story=8 CGI=10 Action=7 Pace=6 Space=10 Funny=5The Rebel Alliance makes a risky move to steal the plans for the Death Star, setting up the epic saga to follow.'I am one with the force, the force is with me.' I just have one thing to say...DONNIE F'N YEN!! If you are any type of Fanboy, then you know what this story is about. I can see how some wouldn't understand that this takes place just before Episode IV: A New Hope. The power we are dealing with may be immeasurable, but it makes for a cool watch.",8,1,4,7 April 2017
Captain Marvel," The Lowedown on 'Captain Marvel' (PG-13 - Theatrical - US)
","The Lowedown on 'Captain Marvel' (PG-13 - Theatrical - US)I have been waiting for this since Marvel first announced it was coming. After making 455 million in it's opening weekend, I decided to wait a bit before going to see this. Opening weekend for MCU is just too busy for this old guy.Let's get the Lowedown on the scores...Cast=10
Acting=7
Plot=9
Ending=9
Story=7
Movie Score= 8.4One thing to say about MCU is they always get a stellar cast...I guess that's the appropriate term for a movie like this. The acting isn't top notch strictly because movies like this aren't really about the performance.Plot: Carol Danvers becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. I love origin stories that go back in time, but to be honest I was hooked as soon as I saw that Blockbuster in the trailer. With a mid and end credits scene, the ending is worth a watch as it ties into Endgame. Unfortunately, I found a few story holes that gave me pause, but all-in-all they did a good job.Favorite Quote: 'You know anything about a lady blowing up a Blockbuster? Witnesses say she was dressed for laser tag.'Let's see how the Genre scores add up...Imagine=10
CGI=9
Pace=8If Captain Marvel was to get full marks, it has to come at least close to the comic book. I saw good detail on the Skrulls and the war with the Kree...maximum effort here. The CGI was great, but not exceptional...loved the Anti-aging CGI on Fury, but Coulson no so much. The pace was solid, albeit predictable for a comic book film...all boxes were checked but no surprises.Comic=7
Funny=7
Genre Score: 8.2Total Score: 8.3I got a little teary-eyed when she crashed into that Blockbuster...but not in the reason you might think. Knowing the connection between Captain Marvel and my favorite Marvel character, I was really looking forward to this. This was a solid watch...it checks all the boxes for an MCU movie. The only thing was there was no great story hitch or unique twist to make it great.Who's my favorite Marvel character? Silver Surfer",8,5,10,4 April 2019
