movie_title,title,review,rating,helpful,total,date
The Sound of Music," Okay
","I bet this is my mother's favourite film phaha
I like it bit it's kindaaaa boring",6,0,4,16 December 2018
It," Good
","I know, I know... Pretty basic film bla bla bla... I love the backgrounds and the clothes ahaha I will rewatch it soon...",8,0,0,16 December 2018
Midnight in Paris," Gooooood film
",I loved it! The end seems a little too quick for me but I guess it's not a big deal... I was mesmerized with all of those literature and cultural references we can find... I felt the basic 'I was born in the wrong generation!'.,9,0,0,15 December 2018
Forrest Gump," Gooooood film
",This is amazing! I watched it yesterday and it is already one of my favourite films ever!! You MUST give it a go!,9,4,5,15 December 2018
The Intouchables," Nice I guess?
","I watched it in a chemestry class, I cannot remember a lot but I guess I liked it? I need to rewatch it tho",7,1,10,16 December 2018
Control," Amazing
",I love Ian Curtis and this film is really good! :^))))))),8,1,1,16 December 2018
Fantastic Beasts and Where to Find Them," Meh
","I don't like fantasy films and this was really boring to me when I watched it... However, I cannot remember almost anything about this but meh",5,0,3,16 December 2018
Get Out," Hmmmm okay
","Horror?! Really, man?! It was funny, not scary but okie dokie...",6,0,3,16 December 2018
Schindler's List," Perfection
",Nothing to say about it. I just watched it and I'm speechless.,10,1,4,21 December 2018
A Quiet Place," Great
",The ending is not very good but it's a great film!,8,0,2,16 December 2018
Amadeus," Greattt
","Ahahahha quite funny and I like it
(How do I review films?!)",8,0,0,16 December 2018
Call Me by Your Name," Good
",This is nice! And I love the backgrounds and the style of the film.,7,4,8,18 December 2018
Coco," Amaaazing
","This is perhaps one of my favourite films... So cute, amazingggg! Wjsksndns I don't even know how to review it",9,0,0,16 December 2018
Prisoners," Wowwww
",Great soundtrack jdmxmsmzmsmsmzmsmsmsmsmsmsksmsmsmmsks,8,0,2,23 December 2018
A Clockwork Orange," This was a surprise!
","When I started it I was disgusted and now I absolutely love this film wtf
Btw, isn't Alex kinda cute??
Ok, I need to stop",9,0,0,28 December 2018
Whiplash," Wowwww
","This is so... Incredible. I, myself, am a musician and I get what Andrew feels, omg... He's someone with life goals and wants them to become true, no matter what. He's hardworking, he does everything in order to reach his aims... I can't decide if the ending is perfect or stupid but I guess it's just amazing ahaha great film",9,0,0,18 December 2018
The Greatest Showman," Okay
",I don't usually like musicals... They're boring meh.. This one's nice tho.,6,1,1,16 December 2018
Green Book," That was niceeeeee
",That was niceeeeeeeeUWUeeeeeeeniceeeeeeeeUWUeeeeeeeeeeeeeeeeee,8,0,6,10 February 2019
Gladiator," Nice
",Nice. Nice. Nice. Nice. Nice. Nice. Nice. Nice. Nice. Nice.,8,0,1,16 December 2018
