movie_title,title,review,rating,helpful,total,date
Scarface," A disappointing attempt at a Gangster Flick
","Scarface, a film by Bryan De Palma staring Al Pacino as a Cuban Immigrant who works his way into the Miami drug business.I'd heard a lot of good things about Scarface, and being a big fan of Gangster movies I was really looking forward to seeing it, but in the end I felt quite disappointed. You never really get the chance like or even understand Tony Montana. You know has issues with his sister but you never know why. He seems cold and distant, and only halfway in I'd lost all interest in him; weather he died or not I didn't care anymore. In the Godfather you feel as though you are a part of the family and even though they're criminals you sympathise with them, but Tony you don't care about and so no matter what happens to him it has no effect on you as a viewer. I tried to like him but as hard as I tried I still wanted him dead. The story is rushed, there's the rise and the fall but that's all, nothing in between. To put it simply this movie is depressing the main character is a psycho but not in a good way. Travis Bickle in Taxi Driver was a psycho but you knew why, you understood and liked him, this isn't the case with Montana.Scarface has got to be the most overrated Gangster flick ever; it's dull, simple and distant. De Palma's directing is nothing special and the story has no heart. Characters don't develop they change and a lot of their actions seem to be out of character. Films such as Pulp Fiction immerse you in a way that every character seems real but Stone clearly doesn't know his characters and neither does De Palma, they aren't believable and this to me is the real problem.I never understand why so many people rank Scarface so highly. It's not a masterpiece; it brings nothing new to the genre and can't even hope to compete with other Gangster films out there. I must admit that for the first half hour or so I quite enjoyed it and the chainsaw scene is classic but from there on it just started falling apart. If it's a Gangster film you're after go see Goodfellas, go see what a real Gangster film looks like.5/10- As good as Pacino's acting may be even he cant save Scarface. It's no more then a Hollywood action film and in no way a classic.",6,2,6,16 February 2005
Fight Club," Absolutely amazing, you must watch this film!
","Fight club is one of those films that will always manage to divide opinion, you either love it or you hate it but no matter what your opinion it is still a great film. Well acted, directed, scripted and edited it is a film that knows it's a film and is willing to play around. It is bold, hard-hitting, violent, funny, intelligent, and stylish. I loved it, and still regard it as one of the best of all time. The plot fast paced, interesting and has one of the greatest twists in cinema history. It draws you in right at the beginning and doesn't let go for a long time, there's not a boring moment in the entire film. Sure it's not for everyone, but still everyone should see it and have an opinion on it. The 90's brought many great films, and this is one of the best.10 out of 10",10,0,3,12 May 2005
Oldboy," If they had told me it was going to be fifteen years...
","I can't explain why but there seems to be a lot of hostility surrounding this film, so many people hate it and yet it has an 8.4? It seems strange that a film many will call a disaster could be ranked so highly. The reason for its ranking is that despite the opinions of some it is actually an amazing film. Technically its perfect, the only problem is in the narrative, which is quite a disappointment to say the least. You spend the whole film trying to figure it, trying to untangle the mystery of his kidnapping and then when its finally revealed you are left feeling cheated, and robbed. To some it is just too much, it devalues the entire film and so the entire thing will be looked upon as a failure. However, others will overlook the ending, or at least come to terms with it and still respect its more brilliant side Oldboy walks the line between realism and insanity, yes it has its problems, but it also has many good points. It's the same with 'Sympathy for Mr. Vengeance', and it is in 'Lady Vengeance' that I can only hope for a combination of both these two films better points with none of the negatives. You have to remember that it is a trilogy; each film compliments the other. You may well hate it but to say it is a bad film is just ignorant, personally I love it and give it a 10 out 10.",10,13,87,20 July 2005
Crash," A beautiful and emotional film
","Crash is a very powerful and moving film with some hugely memorable scenes that will be remembered for a long time. Although I did find the first half to be quite slow and repetitive in places the second half completely blew me away, which in the end fully justifies the first. All the characters are from different backgrounds and races and most people will find some one to whom they can relate. It is unnoticeably a film about racism, it's a topic the drives each story, although there are still noticeable sub-topics along the way, it never strays to far from its central theme. Its messages are clear and important, it shows racism from every possible angle, and that's one of the reasons it has such a powerful effect and has gained so much praise. Personally I found it hard to connect with at first, as I am white, living in a white area of a white town, in England, which is primarily a white country. Added to that I'm not racist, so it's a topic I know little about, yet it still managed to draw me in and I came away all the better for it.It's a beautiful film both visually and emotionally, with well rounded characters, an outstanding script, and mind blowing performances all round. It's a well crafted and thoroughly enjoyable drama that I highly recommend.9 out of 10",8,1,6,21 January 2006
Taxi Driver," A dark and compelling tale of loneliness, unmatched to this day
","Written by Paul Schrader and directed by Martin Scorsese with Robert De Niro taking the lead role, there really was never any chance of 'Taxi Driver' being any less than brilliant. Its one of De Niro's best roles, his performance is so good that it sends shivers down my spine every time I see it. To anyone who hasn't seen the film, De Niro plays a character called Travis Bickle, a man who takes a job as a taxi driver having been discharged from the army. It is through this job that he becomes disillusioned by all the crime and 'filth' he sees around him and decides to take matters into his own hands. He is a challenging and multi layered character that De Niro brings to life with huge success. He may be a very extreme depiction of loneliness but even so he still seems every bit as real as you or me, he is a likable character to whom most people will be able to relate. That's the real genius of De Niro's performance; he makes you believe in Bickle no matter what he does.It was an early film for Scorsese who has since gone on to become one of the top names in Hollywood, but I would still regard this as his very best work. The night scenes are unmatched for their dark and gritty atmosphere, and the sense of loneliness that you share with Bickle throughout the film is chilling no matter how many times you watch it. However, Scorsese and De Niro alone don't make this a great film, there's Paul Schrader's masterpiece of a script, the haunting Bernard Herrmann score, and the A-list cast, that all come tougher to make this a living classic. The 70's brought many greats, and this is one of them. If you haven't seen it yet you really need too, especially if you're a Scorsese or De Niro fan, it's a superb film and a great addition to any collection. Highly recommended.",10,1,2,16 September 2005
Terminator 2: Judgment Day," Cameron's masterpiece!
","Well what can I say? Good action, fun car chases, lot of explosions, good acting, and great music. All in all it's a very good film but threes no way I could ever say its better than the original. T2 takes all the elements that made the first Terminator a great film and enhances them with amazing special effects and out of this world action. However, it lacks the dark quality that filled the first, which is a bit of a let down but one that's easily forgotten. If you're an action fan you cant find much better, it really has set the standard for all action films to follow, it is a genuinely enjoyable experience. Cameron has done a great job in bringing the story back to life for the sequel, and I especially liked the fact that he kept the original cast. However, I can never forgive that ending, it was horrible! They really did drag it out for everything it was worth and it just seem cheesy to me. Even despite this, it is still a great movie and one of the greatest action films out there. The special effects still look just as brilliant and ground breaking today as they did in 1991, and the cast is simply amazing (Edward Furlong especially). It may not be better then the original but it sure doesn't disappoint.8 out of 10",6,1,4,30 June 2005
The Usual Suspects," one of the most entertaining films ever, with one of the best endings in history
","'The Usual Suspects' is one of the most well known film noirs ever, and it's no surprise. Unfolding through flashback we learn the dark and mysterious story of a group of crooks and criminals who were all strangely brought tougher at a police line up, but are now all dead.Through cleaver plot twists, interesting characters, and an ingenious script we are drawn into a suspenseful masterpiece leading up to an unforgettable ending. Brian Singers directing is shockingly good and the acting is fantastic. You can't help but admire the amount of talent that has gone into the film and in the end produced something you will never forget.'The Usual Suspects' is combination of many great things all woven tougher masterfully. It is beautiful film, with an amazing plot, great cast and extremely talented young director. It's a film the stands out a mile away, as it is quite clearly one of the greatest films of our time. From the opening scene to the unforgettable twist ending, it's a unique experience that you have got to see for yourself.10 out of 10",10,0,2,15 May 2005
Batman Begins," Unbelievable!!
","Lets face it, so far every Batman film has be pretty awful, but luckily that's all been turned around. Batman Begins has done something I always hoped but never thought possible; it has revived and reinvented a franchise strife with potential but riddled with failure. It's dark, gritty, and highly original. Forget every other Batman film you have ever seen, the series starts here. I always liked Christopher Nolan's work and this film has just proved how talented he really is. The action scenes are some of the best I've ever seen and the balance of action and story is perfect. Nolan never lets the action over power the character and plot development, which makes for a rich narrative only complemented by action not driven by it. The cast is fantastic throughout Christian Bale fills the role of Bruce Wayne perfectly and Michael Caine's performance is also very impressive. It's a visual beauty with a rich story and breathtaking action. Batman will never be the same again.10 out of 10",10,0,1,29 June 2005
City of God," One of the greatest films of our time
","'City of God' is hands down, one of the best films ever made. The script is brilliant, the story brutal, and the acting first class. Its stylish, sharp, and hard hitting telling a story of what life is like in one of the world's most notorious slums. It reminds me of 'Goodfellas' in many ways, only it's a whole lot better. Fernando Meirelles has an awesome style, his directing is fast paced and stylish from beginning to end I especially love the way he skips back and forth through time in order to tell every aspect of the story. It is a very stylish film but it also has a heart, it has a story to tell, a story worth watching. 'City of God' is unlike any film I have ever seen, it is so rich is visual beauty, and is flooded with bold originality. You will struggle to find any better, it's a one of a kind movie, that doesn't cease to impress.",10,2,5,4 September 2005
Pulp Fiction," Masterpiece!!
","When this first hit the scene in 1994 it secured Quentin Tarantino a place in cinema history. One of the most stylish and memorable films of all time, Pulp fiction is an imaginative masterpiece that stylishly unfolds 3 interwoven stories like never before.It is an outstanding achievement in film and a landmark in Tarantino's career. Superb performances throughout bring to life the already outstanding script to achieve near perfection. Tarantino's direction is perfect, and the script is one of the best to ever grace the cinema.It's a beauty of a film, one that took the conventions of film-making and spat on them to create an entirely new experience that you will never forget. If you haven't already seen it then you need to, its one of the best there is or ever will be. You've got to see it to believe it.10 out of 10",10,1,3,12 May 2005
