movie_title,title,review,rating,helpful,total,date
Miracle," Very enjoyable,feel good flick
",The story behind Miracle is an inspirational one and this was captured beautifully in this film. Kurt Russell and cast do a great job.The hockey scenes are amazing. Saw the sneak preview Saturday and will see it again when it opens Friday.,10,0,0,2 February 2004
